nfe_id,dh_emissao,modelo,serie,numero,emitente_id,destinatario_id,uf_origem,uf_destino,status,frete,desconto,outros,total_produtos,v_icms,v_pis,v_cofins,v_ipi,total_nfe
5036,2025-02-01,55,4,53588,7,3438,DF,SP,AUTORIZADA,152.84,10.77,7.3,13647.85,2456.6099999999997,225.18,1037.24,199.96,13997.18
5037,2025-07-31,55,3,30376,16,97,PR,SC,AUTORIZADA,31.2,47.31,10.46,4217.5,716.98,69.59,320.53,65.61,4277.46
5038,2025-12-12,55,3,85346,22,295,PE,BA,AUTORIZADA,53.99,11.92,32.84,8078.450000000001,1454.12,133.29,613.96,0.0,8153.36
5039,2025-07-11,55,5,24522,14,2796,PE,PR,AUTORIZADA,40.46,49.91,0.67,30052.17,5709.91,495.87,2283.9700000000003,129.73,30173.12
5040,2025-01-18,55,4,95101,10,1377,DF,MG,AUTORIZADA,173.54,1.92,22.05,21089.940000000002,3796.18,347.98,1602.83,531.76,21815.37
5041,2025-11-27,55,4,90779,11,2940,SP,CE,AUTORIZADA,82.59,75.88,13.46,16872.28,3037.0199999999995,278.4,1282.29,570.63,17463.08
5042,2025-06-03,55,4,41629,12,2093,CE,GO,CANCELADA,142.71,74.79,35.42,0.0,0.0,0.0,0.0,0.0,103.34
5043,2025-09-22,55,1,61085,9,3699,BA,RJ,CANCELADA,10.06,50.79,21.15,0.0,0.0,0.0,0.0,0.0,-19.58
5044,2025-01-25,55,2,50478,15,2427,MG,RJ,AUTORIZADA,85.4,105.94,27.34,6954.36,1390.87,114.75,528.53,0.0,6961.16
5045,2025-08-14,55,3,29181,7,3940,DF,RJ,AUTORIZADA,7.45,105.08,11.97,16228.73,3245.75,267.77,1233.3799999999999,597.64,16740.71
5046,2025-10-02,65,2,24292,3,2244,MG,GO,AUTORIZADA,0.0,95.74,11.83,26128.34,4441.82,431.13,1985.76,449.88,26494.31
5047,2025-02-24,55,4,36533,21,744,PE,RS,AUTORIZADA,67.76,66.31,3.91,19514.9,3512.6800000000003,322.0,1483.12,280.64,19800.9
5048,2025-08-23,55,1,25058,13,3121,PE,CE,AUTORIZADA,60.09,104.89,27.32,14543.550000000001,2617.84,239.97000000000003,1105.31,74.49,14600.56
5049,2025-01-31,55,5,52847,19,604,GO,SC,AUTORIZADA,64.07,62.54,5.3,9352.22,1589.87,154.31,710.77,93.92,9452.97
5050,2025-07-24,55,3,69228,17,1124,RJ,DF,AUTORIZADA,53.25,6.7,17.41,24409.699999999997,4393.75,402.76,1855.13,86.34,24560.0
5051,2025-03-10,55,5,73267,12,948,CE,PE,AUTORIZADA,51.21,94.93,20.36,31776.91,5719.84,524.33,2415.05,324.40999999999997,32077.96
5052,2025-07-04,55,2,30168,20,741,MG,DF,AUTORIZADA,140.7,47.63,50.44,21609.87,3889.78,356.57,1642.3500000000001,227.92000000000002,21981.3
5053,2025-06-13,55,1,14854,9,3139,BA,RJ,AUTORIZADA,12.21,73.03,0.34,33240.63,6648.12,548.4699999999999,2526.2799999999997,57.48,33237.63
5054,2025-10-04,55,3,81548,11,3926,SP,SP,AUTORIZADA,156.39,20.6,5.08,22072.67,3973.08,364.20000000000005,1677.53,118.16,22331.7
5055,2025-02-21,55,5,59271,24,2609,SP,RJ,AUTORIZADA,80.6,3.36,40.84,69308.97,13861.79,1143.6,5267.4800000000005,154.1,69581.15
5056,2025-02-02,55,2,67342,4,814,DF,RS,AUTORIZADA,79.5,88.04,52.53,13467.24,2424.1000000000004,222.21,1023.51,269.35,13780.58
5057,2025-05-16,55,4,10791,15,132,MG,MG,DENEGADA,124.95,83.7,31.36,0.0,0.0,0.0,0.0,0.0,72.61
5058,2025-06-13,65,5,41152,19,2438,GO,SP,AUTORIZADA,0.0,25.85,0.26,21838.1,3930.87,360.34,1659.6999999999998,750.23,22562.74
5059,2026-01-17,55,4,12988,19,3033,GO,SP,AUTORIZADA,139.28,56.55,37.3,19318.02,3477.2400000000002,318.75,1468.17,74.84,19512.89
5060,2025-09-14,55,3,19515,20,227,MG,PE,AUTORIZADA,144.44,36.45,14.02,11034.05,1986.1299999999999,182.06,838.59,0.0,11156.06
5061,2025-02-16,55,1,31315,23,1968,MG,RJ,AUTORIZADA,9.49,17.95,42.42,31307.39,6261.47,516.57,2379.36,235.89,31577.24
5062,2025-03-25,55,4,28963,16,3818,PR,RJ,CANCELADA,125.87,58.91,53.55,2726.17,545.23,44.98,207.19,0.0,2846.68
5063,2025-08-05,65,4,80331,2,2684,BA,PR,AUTORIZADA,0.0,0.86,51.05,9269.9,1761.2800000000002,152.95,704.51,119.31,9439.4
5064,2025-01-13,65,1,74464,5,666,PE,GO,AUTORIZADA,0.0,92.51,36.41,7713.26,1311.25,127.27000000000001,586.2,87.63,7744.79
5065,2025-05-07,65,4,67828,25,2653,CE,CE,AUTORIZADA,0.0,106.48,33.15,42020.56,7563.700000000001,693.3499999999999,3193.56,534.94,42482.17
5066,2025-07-18,65,3,86526,17,999,RJ,SP,AUTORIZADA,0.0,13.78,42.27,17297.78,3113.6,285.42,1314.62,212.13,17538.4
5067,2025-03-02,55,4,16941,15,172,MG,RJ,AUTORIZADA,142.21,8.4,24.45,12353.869999999999,2470.7799999999997,203.84,938.9000000000001,0.0,12512.13
5068,2025-04-18,55,3,73430,5,1030,PE,DF,AUTORIZADA,159.88,115.91,51.38,22728.21,4091.07,375.02,1727.3400000000001,232.72,23056.28
5069,2025-07-23,55,2,38147,17,158,RJ,SP,AUTORIZADA,151.27,26.88,36.44,32900.549999999996,5922.1,542.87,2500.44,72.26,33133.64
5070,2025-12-31,55,1,80427,17,3297,RJ,RJ,AUTORIZADA,53.11,51.76,45.43,6407.52,1281.5,105.72,486.97,0.0,6454.3
5071,2025-11-20,65,4,15933,11,2691,SP,GO,AUTORIZADA,0.0,10.43,17.93,4256.3,723.57,70.23,323.48,0.0,4263.8
5072,2025-04-05,55,3,72018,4,1864,DF,MG,AUTORIZADA,93.77,62.05,37.11,34051.409999999996,6129.26,561.84,2587.91,50.13,34170.37
5073,2025-09-09,55,3,96555,17,718,RJ,SP,AUTORIZADA,110.16,79.14,44.1,25710.57,4627.91,424.23,1954.0,165.51,25951.2
5074,2025-09-07,55,3,28194,16,2417,PR,RS,AUTORIZADA,116.25,18.08,59.11,7236.49,1302.57,119.4,549.97,45.25,7439.02
5075,2025-09-13,55,2,63619,4,2062,DF,SC,AUTORIZADA,122.87,36.55,19.7,24335.219999999998,4136.99,401.54,1849.49,370.15999999999997,24811.4
5076,2025-07-04,65,4,34060,8,1226,SC,SP,AUTORIZADA,0.0,89.2,43.76,7554.08,1359.74,124.65,574.11,65.32,7573.96
5077,2025-11-26,65,2,20967,4,4012,DF,DF,AUTORIZADA,0.0,41.8,39.39,27810.77,5005.94,458.87,2113.62,317.26,28125.62
5078,2025-06-25,55,3,30822,8,1834,SC,RS,AUTORIZADA,150.13,50.43,34.42,3348.05,602.65,55.25,254.45000000000002,104.28999999999999,3586.46
5079,2025-03-13,65,4,28465,4,3572,DF,RJ,AUTORIZADA,0.0,107.98,55.08,12379.619999999999,2475.92,204.27,940.86,139.0,12465.72
5080,2026-01-09,55,4,29851,1,3986,MG,PR,AUTORIZADA,22.08,96.04,25.9,2263.13,429.99,37.34,172.0,0.0,2215.07
5081,2025-03-01,55,3,69970,17,417,RJ,RJ,AUTORIZADA,25.11,79.96,4.95,7326.73,1465.34,120.89,556.8299999999999,20.83,7297.66
5082,2025-01-14,55,5,90079,2,2720,BA,SC,AUTORIZADA,38.27,70.8,27.98,10183.12,1731.14,168.02,773.9100000000001,0.0,10178.57
5083,2025-11-04,55,3,56663,4,2311,DF,RS,AUTORIZADA,25.13,22.2,53.15,10408.2,1873.48,171.74,791.02,0.0,10464.28
5084,2025-03-05,65,3,53844,7,1772,DF,RJ,AUTORIZADA,0.0,25.57,30.03,3033.5,606.7,50.05,230.55,0.0,3037.96
5085,2025-07-23,55,3,71475,16,1798,PR,PR,DENEGADA,111.08,99.36,20.36,5934.15,1127.49,97.91,451.0,0.0,5966.23
5086,2025-03-07,55,2,61599,18,3923,SC,RJ,AUTORIZADA,44.07,69.78,51.81,19001.69,3800.33,313.53000000000003,1444.1299999999999,810.16,19837.95
5087,2025-07-20,55,4,80815,8,1029,SC,SP,AUTORIZADA,6.2,0.95,44.37,14580.570000000002,2624.51,240.58999999999997,1108.1299999999999,55.08,14685.27
5088,2025-08-08,55,5,76517,19,4017,GO,SP,CANCELADA,21.23,6.36,6.49,0.0,0.0,0.0,0.0,0.0,21.36
5089,2025-07-03,55,4,83350,20,2529,MG,BA,AUTORIZADA,169.31,46.82,13.13,7401.469999999999,1332.27,122.12,562.51,0.0,7537.09
5090,2025-06-23,65,3,40161,25,86,CE,SC,AUTORIZADA,0.0,71.18,58.86,7235.05,1229.96,119.38,549.86,0.0,7222.73
5091,2025-07-03,55,4,52866,22,2434,PE,SP,AUTORIZADA,35.93,51.96,11.84,38493.04,6928.75,635.14,2925.48,195.69,38684.54
5092,2025-11-20,55,3,39442,4,2519,DF,CE,AUTORIZADA,103.05,115.99,56.23,17418.15,3135.28,287.41,1323.77,552.49,18013.93
5093,2025-03-20,55,2,75503,4,660,DF,MG,AUTORIZADA,6.43,98.79,49.67,17829.36,3209.2799999999997,294.19,1355.03,235.94000000000003,18022.61
5094,2025-08-09,55,5,81964,5,1070,PE,PE,AUTORIZADA,50.54,21.84,12.63,9723.2,1750.1799999999998,160.43,738.9599999999999,187.24,9951.77
5095,2025-12-02,55,5,26838,2,2704,BA,PE,AUTORIZADA,118.93,78.07,16.61,18756.54,3376.1800000000003,309.48,1425.49,169.87,18983.88
5096,2025-10-12,55,1,95065,8,2171,SC,PR,AUTORIZADA,9.52,43.17,7.51,3043.4900000000002,578.26,50.22,231.3,39.55,3056.9
5097,2025-02-14,55,3,35664,5,306,PE,RJ,AUTORIZADA,21.43,19.21,31.11,15008.189999999999,3001.6400000000003,247.63,1140.62,113.91,15155.43
5098,2025-03-26,55,3,70466,8,3071,SC,PE,AUTORIZADA,104.21,104.21,54.78,8706.05,1567.09,143.65,661.66,0.0,8760.83
5099,2025-10-04,65,2,75236,8,1759,SC,DF,AUTORIZADA,0.0,100.11,40.52,23496.39,4229.35,387.69,1785.73,16.45,23453.25
5100,2025-08-18,65,4,40319,16,1224,PR,RJ,AUTORIZADA,0.0,88.46,23.57,17868.52,3573.7,294.83,1358.01,382.73,18186.36
5101,2025-07-22,55,4,38277,8,890,SC,MG,AUTORIZADA,107.86,104.04,39.57,8621.41,1551.85,142.26,655.22,50.52,8715.32
5102,2025-07-18,55,4,64452,17,870,RJ,MG,AUTORIZADA,91.47,11.15,28.27,6893.4,1240.81,113.74,523.9,0.0,7001.99
5103,2025-03-06,55,1,58738,22,1252,PE,PE,AUTORIZADA,36.11,0.27,7.92,25815.17,4646.719999999999,425.95,1961.95,298.6,26157.53
5104,2025-12-16,55,5,99773,13,3741,PE,RS,AUTORIZADA,164.92,94.39,5.92,5510.4400000000005,991.88,90.92,418.8,27.0,5613.89
5105,2025-03-05,65,5,23645,24,642,SP,CE,AUTORIZADA,0.0,68.06,15.43,14920.46,2685.67,246.20000000000002,1133.95,103.95,14971.78
5106,2025-03-16,55,3,57418,5,2566,PE,SP,AUTORIZADA,101.12,45.91,20.58,6101.28,1098.23,100.67,463.7,0.0,6177.07
5107,2025-03-16,65,1,12707,12,1725,CE,PE,AUTORIZADA,0.0,21.02,9.35,22215.94,3998.87,366.56,1688.4099999999999,0.0,22204.27
5108,2025-05-12,55,3,11171,1,4060,MG,PE,AUTORIZADA,23.46,7.83,52.54,5169.24,930.46,85.29,392.86,0.0,5237.41
5109,2025-04-02,55,1,89992,2,3711,BA,PE,AUTORIZADA,27.82,63.22,46.05,24365.47,4385.8,402.03,1851.78,191.16,24567.28
5110,2025-10-10,55,5,78826,22,1747,PE,MG,CANCELADA,96.41,101.46,11.66,0.0,0.0,0.0,0.0,0.0,6.61
5111,2025-03-28,55,5,94479,9,1686,BA,SP,AUTORIZADA,105.0,62.24,26.3,26121.34,4701.84,431.01,1985.22,0.0,26190.4
5112,2025-11-09,55,2,85455,22,1642,PE,GO,CANCELADA,19.69,61.27,3.21,0.0,0.0,0.0,0.0,0.0,-38.37
5113,2025-01-07,55,1,55364,25,1427,CE,BA,CANCELADA,43.53,13.12,40.93,0.0,0.0,0.0,0.0,0.0,71.34
5114,2025-07-22,55,5,86939,15,8,MG,SC,AUTORIZADA,70.71,42.74,43.32,11969.33,2034.79,197.49,909.6700000000001,694.9,12735.52
5115,2025-12-25,55,1,52482,16,3088,PR,MG,AUTORIZADA,75.35,113.17,45.15,6834.25,1230.17,112.76,519.41,50.74,6892.32
5116,2025-01-06,55,2,33375,24,3142,SP,PE,AUTORIZADA,174.45,86.51,13.09,5595.3099999999995,1007.15,92.32,425.25,58.6,5754.94
5117,2025-07-23,65,5,55341,25,943,CE,RJ,AUTORIZADA,0.0,39.85,5.64,11817.42,2363.48,194.99,898.12,0.0,11783.21
5118,2025-06-06,65,3,84111,8,2829,SC,SC,AUTORIZADA,0.0,66.61,10.53,11425.41,1942.32,188.52,868.3299999999999,208.60999999999999,11577.94
5119,2025-02-25,55,4,27662,5,642,PE,CE,AUTORIZADA,111.54,60.97,7.01,33701.240000000005,6066.2300000000005,556.07,2561.3,328.81,34087.63
5120,2026-01-11,55,5,34283,7,463,DF,RS,CANCELADA,114.66,64.05,11.94,0.0,0.0,0.0,0.0,0.0,62.55
5121,2025-12-28,55,1,33341,2,3553,BA,SC,AUTORIZADA,97.99,95.12,52.33,6417.52,1090.98,105.89,487.73,0.0,6472.72
5122,2025-03-24,65,2,80446,8,1404,SC,PE,AUTORIZADA,0.0,30.43,17.74,24814.72,4466.65,409.44,1885.91,146.97,24949.0
5123,2026-01-03,55,3,25950,22,3284,PE,CE,AUTORIZADA,52.62,91.82,9.45,33097.72,5957.6,546.11,2515.4300000000003,1862.89,34930.86
5124,2025-06-17,65,5,62389,13,665,PE,BA,AUTORIZADA,0.0,37.72,1.67,28669.96,5160.6,473.06,2178.91,733.22,29367.13
5125,2025-08-10,55,4,41964,17,1823,RJ,BA,AUTORIZADA,69.82,59.01,33.4,36277.04,6529.86,598.5699999999999,2757.05,1295.2099999999998,37616.46
5126,2025-06-16,65,2,72865,9,1814,BA,MG,AUTORIZADA,0.0,82.46,30.8,13528.539999999999,2435.1400000000003,223.23000000000002,1028.17,768.11,14244.99
5127,2025-10-01,55,3,44890,20,2627,MG,PE,AUTORIZADA,47.77,106.75,9.57,4274.8099999999995,769.46,70.53,324.88,46.91,4272.31
5128,2025-01-01,55,5,34216,25,2564,CE,SC,AUTORIZADA,27.14,111.38,53.98,16243.6,2761.41,268.01,1234.52,0.0,16213.34
5129,2025-12-02,55,4,45367,5,975,PE,DF,AUTORIZADA,142.92,100.99,34.94,16624.09,2992.33,274.3,1263.44,45.78,16746.74
5130,2025-03-04,55,3,68739,19,919,GO,CE,AUTORIZADA,119.56,76.21,2.19,19988.27,3597.9,329.8,1519.1,157.24,20191.05
5131,2025-08-15,55,4,31507,6,658,RJ,PR,AUTORIZADA,147.82,59.05,19.66,4409.400000000001,837.79,72.75,335.11,0.0,4517.83
5132,2025-04-10,65,3,56116,20,170,MG,PE,AUTORIZADA,0.0,48.15,32.64,3510.16,631.8199999999999,57.92,266.77,47.67,3542.32
5133,2025-02-14,55,2,46616,10,469,DF,PE,AUTORIZADA,131.62,23.62,18.47,4804.58,864.8299999999999,79.27,365.15000000000003,0.0,4931.05
5134,2025-05-08,55,1,81389,4,1117,DF,PR,AUTORIZADA,82.88,78.49,57.67,24655.52,4684.55,406.82,1873.82,91.35,24808.93
5135,2025-02-23,55,5,35688,10,2817,DF,PR,AUTORIZADA,175.42,20.74,5.98,19576.67,3719.57,323.02,1487.8300000000002,454.59999999999997,20191.93
5136,2025-03-22,55,4,52305,10,707,DF,PR,AUTORIZADA,153.93,50.52,19.11,16726.54,3178.04,275.98,1271.21,281.22,17130.28
5137,2025-04-04,55,4,40798,7,3212,DF,RJ,AUTORIZADA,47.02,42.41,40.46,4028.37,805.6700000000001,66.47,306.15,0.0,4073.44
5138,2025-02-09,55,4,53233,8,3967,SC,DF,AUTORIZADA,11.66,119.16,32.35,18962.899999999998,3413.32,312.89,1441.1799999999998,199.68,19087.43
5139,2025-08-08,55,3,79848,3,1834,MG,RS,AUTORIZADA,58.99,25.25,58.32,29332.48,5279.85,483.99,2229.27,445.83000000000004,29870.37
5140,2025-07-15,65,4,29094,21,2193,PE,CE,AUTORIZADA,0.0,84.18,23.67,7154.76,1287.86,118.05000000000001,543.76,49.19,7143.44
5141,2025-10-25,55,1,93899,22,2587,PE,MG,AUTORIZADA,168.44,76.57,34.59,19251.75,3465.3199999999997,317.66,1463.13,281.97,19660.18
5142,2025-03-22,65,5,89395,16,791,PR,SP,AUTORIZADA,0.0,110.01,47.98,23803.32,4284.599999999999,392.75,1809.06,591.94,24333.23
5143,2026-01-07,55,4,56000,20,1524,MG,RS,AUTORIZADA,119.27,94.04,8.42,11665.32,2099.7599999999998,192.47,886.56,0.0,11698.97
5144,2025-12-11,55,5,14738,20,117,MG,GO,AUTORIZADA,88.44,108.76,6.29,16279.61,2767.54,268.62,1237.25,1061.61,17327.19
5145,2025-09-06,55,5,30103,15,996,MG,CE,AUTORIZADA,147.24,1.26,20.7,33009.37,5941.69,544.66,2508.72,1209.09,34385.14
5146,2025-08-26,55,5,15454,25,1521,CE,RJ,AUTORIZADA,38.38,29.82,15.87,12077.61,2415.52,199.27,917.89,0.0,12102.04
5147,2025-11-06,55,5,18218,10,2090,DF,RS,AUTORIZADA,174.25,43.87,54.17,13486.65,2427.6000000000004,222.53,1024.98,0.0,13671.2
5148,2025-08-05,55,5,48891,22,3890,PE,GO,AUTORIZADA,94.96,4.69,41.97,26555.16,4514.37,438.16,2018.2,478.6,27166.0
5149,2025-10-25,55,1,63983,23,2847,MG,SC,CANCELADA,71.23,10.98,14.85,0.0,0.0,0.0,0.0,0.0,75.1
5150,2025-01-31,55,1,13127,17,3789,RJ,BA,AUTORIZADA,108.35,103.44,31.7,13902.69,2502.49,229.39,1056.61,245.48,14184.78
5151,2025-07-09,65,5,20785,17,4069,RJ,RJ,AUTORIZADA,0.0,11.05,18.29,8011.72,1602.3400000000001,132.2,608.8900000000001,439.88,8458.84
5152,2025-10-24,55,3,54603,12,1262,CE,MG,AUTORIZADA,179.32,18.1,40.42,33672.97,6061.150000000001,555.6,2559.14,297.44,34172.05
5153,2025-07-22,55,4,59788,3,2133,MG,DF,AUTORIZADA,178.81,14.99,23.79,15879.76,2858.36,262.02,1206.85,375.33,16442.7
5154,2026-01-14,55,5,53145,6,4090,RJ,DF,AUTORIZADA,163.0,35.41,32.88,34782.35,6260.82,573.91,2643.46,0.0,34942.82
5155,2025-04-04,55,2,75917,14,1450,PE,RS,AUTORIZADA,15.48,8.39,45.91,11000.16,1980.0300000000002,181.51,836.01,0.0,11053.16
5156,2025-08-22,55,3,35374,7,3677,DF,BA,AUTORIZADA,156.18,94.56,41.68,45430.83,8177.56,749.62,3452.74,313.9,45848.03
5157,2025-08-20,55,4,32015,1,2114,MG,CE,AUTORIZADA,52.49,31.61,16.73,22641.03,4075.38,373.58000000000004,1720.71,50.62,22729.26
5158,2025-05-07,55,4,54236,22,393,PE,RS,AUTORIZADA,156.36,68.19,18.48,2188.62,393.95,36.11,166.34,43.77,2339.04
5159,2025-12-19,65,4,82381,15,1490,MG,BA,AUTORIZADA,0.0,96.76,50.83,18219.68,3279.54,300.62,1384.7,385.67,18559.42
5160,2025-11-12,55,1,88937,25,1183,CE,SC,AUTORIZADA,136.0,39.19,4.26,27031.04,4595.2699999999995,446.01,2054.36,441.72999999999996,27573.84
5161,2025-12-31,55,4,78463,5,1112,PE,SC,AUTORIZADA,101.97,66.28,22.46,14800.300000000001,2516.05,244.21,1124.82,214.24,15072.69
5162,2025-03-27,55,3,54342,18,385,SC,PR,AUTORIZADA,106.13,62.79,58.9,38131.31,7244.9400000000005,629.1700000000001,2897.99,0.0,38233.55
5163,2025-11-27,55,5,55908,3,2155,MG,GO,DENEGADA,83.17,13.03,10.17,0.0,0.0,0.0,0.0,0.0,80.31
5164,2025-07-31,55,3,35128,23,1527,MG,RJ,AUTORIZADA,154.0,25.22,49.3,22589.269999999997,4517.85,372.72,1716.79,268.72999999999996,23036.08
5165,2025-12-18,65,1,20261,13,135,PE,CE,AUTORIZADA,0.0,63.65,3.87,40024.91,7204.49,660.41,3041.8900000000003,110.91,40076.04
5166,2025-04-29,55,5,81525,3,219,MG,MG,AUTORIZADA,124.84,84.07,47.3,2745.18,494.13,45.3,208.63,54.9,2888.15
5167,2025-04-18,55,1,24930,10,1671,DF,SP,AUTORIZADA,104.82,17.5,13.48,4686.37,843.55,77.32,356.16999999999996,234.32,5021.49
5168,2025-12-07,55,1,79579,15,1644,MG,SC,AUTORIZADA,27.38,95.63,24.06,1613.18,274.24,26.62,122.6,0.0,1568.99
5169,2025-10-29,55,4,93262,16,1212,PR,RS,AUTORIZADA,3.41,85.77,33.14,15791.279999999999,2842.43,260.55,1200.1299999999999,1270.84,17012.9
5170,2025-12-06,65,1,76566,8,278,SC,BA,AUTORIZADA,0.0,117.51,41.09,3234.52,582.21,53.37,245.82,0.0,3158.1
5171,2025-10-17,55,3,29781,21,1019,PE,CE,AUTORIZADA,132.71,20.27,24.8,10636.07,1914.4900000000002,175.49,808.34,0.0,10773.31
5172,2026-01-03,55,2,80007,24,2435,SP,MG,CANCELADA,158.31,11.83,25.55,0.0,0.0,0.0,0.0,0.0,172.03
5173,2025-05-05,55,4,88883,12,4017,CE,SP,AUTORIZADA,82.87,89.64,48.86,26671.27,4800.83,440.08,2027.0099999999998,278.65999999999997,26992.02
5174,2025-09-02,55,2,95227,2,3471,BA,RS,CANCELADA,56.38,113.13,31.93,0.0,0.0,0.0,0.0,0.0,-24.82
5175,2025-05-04,55,5,59983,22,3553,PE,SC,AUTORIZADA,34.88,38.97,56.16,15630.68,2657.2,257.90999999999997,1187.94,336.74,16019.49
5176,2025-06-15,55,1,37033,2,1738,BA,SP,AUTORIZADA,78.28,47.03,30.43,1189.44,214.1,19.63,90.4,0.0,1251.12
5177,2026-01-13,65,3,36249,18,4159,SC,GO,AUTORIZADA,0.0,1.57,15.84,20909.940000000002,3554.7,345.02,1589.1599999999999,454.87,21379.08
5178,2025-10-17,65,5,33594,4,1546,DF,SP,AUTORIZADA,0.0,90.23,3.95,6393.63,1150.86,105.49000000000001,485.90999999999997,51.6,6358.95
5179,2026-01-07,65,1,88744,21,3534,PE,RJ,AUTORIZADA,0.0,25.48,50.61,15682.029999999999,3136.41,258.75,1191.83,486.88,16194.04
5180,2025-08-17,65,5,88857,1,1046,MG,SC,AUTORIZADA,0.0,49.15,58.24,4615.42,784.62,76.16,350.77,0.0,4624.51
5181,2025-08-06,55,3,34439,4,132,DF,MG,AUTORIZADA,43.26,114.01,48.28,6142.08,1105.58,101.35,466.8,0.0,6119.61
5182,2025-04-28,65,2,27863,24,1544,SP,RS,AUTORIZADA,0.0,80.51,10.88,13019.5,2343.51,214.82,989.48,946.36,13896.23
5183,2025-02-17,65,3,30113,9,353,BA,SP,AUTORIZADA,0.0,104.18,30.65,15050.3,2709.06,248.33,1143.83,195.41,15172.18
5184,2025-01-27,55,1,36906,2,1843,BA,RS,CANCELADA,82.88,24.02,54.17,0.0,0.0,0.0,0.0,0.0,113.03
5185,2025-02-20,65,4,57677,22,4056,PE,CE,AUTORIZADA,0.0,69.95,16.65,29041.98,5227.56,479.18,2207.18,72.14,29060.82
5186,2025-11-06,55,1,85281,16,3952,PR,GO,AUTORIZADA,107.97,84.66,42.42,13587.48,2309.87,224.2,1032.65,146.14,13799.35
5187,2025-01-22,65,4,71028,16,845,PR,PR,AUTORIZADA,0.0,12.83,28.15,15599.25,2963.86,257.39,1185.54,0.0,15614.57
5188,2025-05-05,55,1,70054,15,3277,MG,RJ,AUTORIZADA,158.61,118.1,49.13,14706.990000000002,2941.4,242.66,1117.73,167.03,14963.66
5189,2026-01-03,55,1,60652,11,3956,SP,PE,AUTORIZADA,126.8,32.83,54.29,15031.99,2705.7599999999998,248.02999999999997,1142.44,96.66,15276.91
5190,2025-11-01,55,1,59654,23,2291,MG,MG,AUTORIZADA,134.65,53.25,13.34,15181.789999999999,2732.7200000000003,250.51,1153.81,523.86,15800.39
5191,2025-07-29,65,5,98454,15,1528,MG,PR,AUTORIZADA,0.0,80.49,25.42,23688.65,4500.84,390.86,1800.33,0.0,23633.58
5192,2025-03-16,55,1,77797,13,1111,PE,PR,AUTORIZADA,88.83,15.94,15.46,6100.74,1159.14,100.66,463.65,29.48,6218.57
5193,2026-01-08,55,5,38716,25,1974,CE,PE,AUTORIZADA,101.15,49.26,25.15,32664.89,5879.68,538.97,2482.52,1181.46,33923.39
5194,2025-05-29,55,1,47929,17,2756,RJ,PE,AUTORIZADA,54.96,59.38,6.98,4718.31,849.3,77.85,358.59000000000003,174.22,4895.09
5195,2025-09-01,65,3,99919,14,1715,PE,SC,AUTORIZADA,0.0,99.2,55.47,14395.619999999999,2447.26,237.52999999999997,1094.07,144.34,14496.23
5196,2025-07-23,55,3,76018,4,1580,DF,GO,AUTORIZADA,33.39,114.03,37.2,10059.98,1710.19,165.99,764.5600000000001,266.48,10283.02
5197,2025-01-12,65,3,17540,4,1776,DF,BA,AUTORIZADA,0.0,25.15,42.77,10212.02,1838.17,168.51,776.11,0.0,10229.64
5198,2025-04-07,55,1,25430,10,1808,DF,GO,AUTORIZADA,144.9,48.09,13.83,24904.760000000002,4233.8099999999995,410.94,1892.75,0.0,25015.4
5199,2025-06-17,65,1,80981,10,2149,DF,PE,AUTORIZADA,0.0,105.33,5.86,7238.15,1302.87,119.43,550.1,196.12,7334.8
5200,2025-01-30,55,2,51139,22,2486,PE,SP,AUTORIZADA,75.98,107.0,38.41,2077.36,373.92,34.28,157.88,103.87,2188.62
5201,2025-05-19,55,4,87963,22,122,PE,GO,AUTORIZADA,51.79,26.12,2.92,2774.01,471.58,45.77,210.82,0.0,2802.6
5202,2025-07-28,55,4,70224,10,520,DF,DF,AUTORIZADA,29.06,63.54,0.05,9049.0,1628.82,149.3,687.73,88.68,9103.25
5203,2025-05-13,55,5,18934,15,9,MG,MG,AUTORIZADA,59.58,20.16,20.75,35279.99,6350.39,582.12,2681.29,573.86,35914.02
5204,2025-11-20,55,4,85326,18,4151,SC,SP,AUTORIZADA,171.49,60.45,52.66,20373.45,3667.23,336.15999999999997,1548.38,279.38,20816.53
5205,2025-03-03,55,2,23639,8,2991,SC,SP,AUTORIZADA,40.47,35.53,57.73,12865.439999999999,2315.78,212.28,977.77,299.9,13228.01
5206,2025-07-08,55,4,62052,11,3222,SP,DF,AUTORIZADA,76.11,53.82,48.5,9771.07,1758.7900000000002,161.22,742.6,167.97,10009.83
5207,2025-01-03,55,5,73012,8,2976,SC,BA,AUTORIZADA,61.02,29.73,34.53,26394.95,4751.09,435.51,2006.01,315.65,26776.42
5208,2025-10-19,55,4,82125,6,3514,RJ,GO,AUTORIZADA,166.48,103.32,57.69,15376.2,2613.95,253.7,1168.6,199.69,15696.74
5209,2025-06-12,55,4,83625,23,2482,MG,MG,AUTORIZADA,153.38,36.8,27.57,4668.16,840.27,77.02,354.78,0.0,4812.31
5210,2025-11-09,65,3,26537,18,1487,SC,PE,AUTORIZADA,0.0,13.67,10.19,11486.0,2067.48,189.51,872.9399999999999,164.58,11647.1
5211,2025-01-11,55,2,69017,4,1640,DF,BA,AUTORIZADA,100.27,77.28,54.64,13092.0,2356.56,216.01999999999998,994.99,0.0,13169.63
