venda_id,data,cliente_id,canal,loja,forma_pagamento,cupom,frete,status
4148,2025-12-09,574,Presencial,Loja 01 - Centro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
4149,2025-08-18,765,Online,E-commerce,Cartão Crédito,PROMO10,5.61,Concluída
4150,2025-07-05,440,Online,E-commerce,PIX,PROMO10,25.29,Concluída
4151,2025-12-19,103,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4152,2025-05-29,917,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
4153,2025-06-03,355,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4154,2025-06-07,1319,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4155,2025-09-07,1191,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4156,2025-11-22,643,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4157,2025-07-28,696,Online,E-commerce,Cartão Crédito,SEM_CUPOM,49.87,Concluída
4158,2025-04-18,1425,Online,E-commerce,Boleto,SEM_CUPOM,34.03,Concluída
4159,2025-12-08,40,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
4160,2025-08-18,569,Online,E-commerce,Cartão Crédito,PROMO10,2.84,Concluída
4161,2025-11-16,92,Online,E-commerce,Cartão Crédito,SEM_CUPOM,43.21,Concluída
4162,2025-06-15,208,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4163,2025-03-18,1380,Presencial,Loja 02 - Shopping,PIX,FRETEGRATIS,0.0,Concluída
4164,2025-12-29,153,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4165,2025-09-18,1436,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4166,2025-04-29,1176,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
4167,2025-11-22,962,Online,E-commerce,Cartão Crédito,PROMO10,47.81,Concluída
4168,2025-01-04,1113,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
4169,2025-12-24,278,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4170,2025-08-11,176,Presencial,Loja 02 - Shopping,Dinheiro,PROMO10,0.0,Concluída
4171,2025-08-15,553,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4172,2025-01-06,1147,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4173,2025-03-09,459,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4174,2025-10-04,264,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
4175,2025-08-03,1178,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
4176,2025-02-19,952,Online,E-commerce,PIX,FRETEGRATIS,39.18,Concluída
4177,2025-09-13,806,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4178,2025-10-14,619,Online,E-commerce,Dinheiro,SEM_CUPOM,11.14,Concluída
4179,2025-04-15,1170,Online,E-commerce,Cartão Crédito,SEM_CUPOM,12.42,Concluída
4180,2025-09-22,1102,Presencial,Loja 03 - Bairro,Boleto,FRETEGRATIS,0.0,Concluída
4181,2026-01-09,541,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
4182,2025-07-05,195,Online,E-commerce,Cartão Crédito,SEM_CUPOM,26.48,Concluída
4183,2025-03-30,1305,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
4184,2026-01-05,206,Online,E-commerce,Cartão Crédito,PROMO10,23.28,Concluída
4185,2025-12-16,644,Online,E-commerce,PIX,SEM_CUPOM,6.62,Concluída
4186,2025-06-25,1344,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
4187,2025-06-13,627,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
4188,2025-11-17,1247,Online,E-commerce,Cartão Crédito,SEM_CUPOM,55.86,Concluída
4189,2025-01-01,734,Online,E-commerce,PIX,BLACK15,60.1,Concluída
4190,2025-04-30,1118,Presencial,Loja 03 - Bairro,Cartão Crédito,BLACK15,0.0,Concluída
4191,2025-07-28,888,Online,E-commerce,Cartão Débito,SEM_CUPOM,9.35,Concluída
4192,2025-09-09,421,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4193,2025-08-30,1342,Online,E-commerce,Cartão Crédito,SEM_CUPOM,36.55,Cancelada
4194,2025-05-23,702,Online,E-commerce,Cartão Crédito,SEM_CUPOM,27.94,Concluída
4195,2025-11-30,687,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4196,2025-09-07,988,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4197,2025-07-27,1396,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
4198,2025-12-27,1308,Online,E-commerce,PIX,SEM_CUPOM,26.59,Concluída
4199,2025-02-06,591,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4200,2025-09-30,347,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
4201,2025-12-22,487,Online,E-commerce,Cartão Crédito,BLACK15,37.72,Concluída
4202,2025-09-12,394,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4203,2025-08-06,443,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4204,2025-05-20,647,Online,E-commerce,Cartão Crédito,SEM_CUPOM,29.57,Concluída
4205,2025-04-15,32,Presencial,Loja 02 - Shopping,Cartão Débito,FRETEGRATIS,0.0,Concluída
4206,2025-07-29,800,Online,E-commerce,Boleto,FRETEGRATIS,29.35,Concluída
4207,2025-12-12,1274,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
4208,2025-06-27,646,Presencial,Loja 02 - Shopping,PIX,PROMO10,0.0,Concluída
4209,2025-02-16,119,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Cancelada
4210,2025-07-05,585,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
4211,2025-02-07,502,Online,E-commerce,Cartão Crédito,SEM_CUPOM,9.34,Concluída
4212,2025-12-26,892,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4213,2025-07-25,376,Presencial,Loja 01 - Centro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
4214,2025-03-24,452,Online,E-commerce,PIX,SEM_CUPOM,46.19,Concluída
4215,2025-08-28,1117,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Cancelada
4216,2025-07-26,264,Online,E-commerce,Dinheiro,SEM_CUPOM,37.7,Cancelada
4217,2025-07-16,1399,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Devolvida
4218,2025-08-16,447,Presencial,Loja 03 - Bairro,PIX,FRETEGRATIS,0.0,Concluída
4219,2025-12-23,1226,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
4220,2025-11-25,124,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
4221,2025-04-11,480,Online,E-commerce,Boleto,SEM_CUPOM,3.64,Concluída
4222,2025-04-03,566,Online,E-commerce,Cartão Débito,SEM_CUPOM,24.4,Concluída
4223,2026-01-16,684,Online,E-commerce,Dinheiro,SEM_CUPOM,14.16,Concluída
4224,2025-09-05,138,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4225,2025-01-08,371,Presencial,Loja 02 - Shopping,Boleto,PROMO10,0.0,Concluída
4226,2025-07-23,1316,Presencial,Loja 01 - Centro,Cartão Crédito,BLACK15,0.0,Concluída
4227,2025-02-15,1386,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4228,2025-01-12,662,Presencial,Loja 01 - Centro,PIX,PROMO10,0.0,Concluída
4229,2025-03-13,179,Presencial,Loja 03 - Bairro,PIX,FRETEGRATIS,0.0,Concluída
4230,2025-04-08,414,Presencial,Loja 01 - Centro,Cartão Débito,PROMO10,0.0,Concluída
4231,2025-01-31,1428,Online,E-commerce,Boleto,SEM_CUPOM,25.35,Concluída
4232,2025-11-17,1379,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4233,2025-06-18,1221,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
4234,2025-07-31,1295,Presencial,Loja 01 - Centro,Cartão Débito,BLACK15,0.0,Concluída
4235,2025-11-29,1068,Online,E-commerce,PIX,FRETEGRATIS,7.73,Concluída
4236,2025-11-18,936,Online,E-commerce,Cartão Débito,SEM_CUPOM,39.69,Concluída
4237,2025-11-12,1161,Presencial,Loja 01 - Centro,PIX,BLACK15,0.0,Concluída
4238,2025-03-17,970,Online,E-commerce,PIX,SEM_CUPOM,37.8,Concluída
4239,2025-10-13,510,Online,E-commerce,Cartão Crédito,SEM_CUPOM,38.53,Concluída
4240,2026-01-18,962,Presencial,Loja 01 - Centro,Dinheiro,FRETEGRATIS,0.0,Concluída
4241,2025-01-03,444,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4242,2025-11-30,938,Online,E-commerce,Cartão Crédito,SEM_CUPOM,23.8,Concluída
4243,2025-11-29,573,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4244,2025-11-20,732,Presencial,Loja 01 - Centro,Cartão Débito,CLIENTEVIP,0.0,Concluída
4245,2025-06-02,273,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
4246,2025-03-18,1436,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4247,2025-10-08,1120,Online,E-commerce,Boleto,SEM_CUPOM,46.93,Concluída
4248,2025-08-28,161,Online,E-commerce,Cartão Crédito,SEM_CUPOM,54.77,Concluída
4249,2025-10-07,713,Online,E-commerce,PIX,SEM_CUPOM,27.06,Devolvida
4250,2025-04-09,682,Online,E-commerce,Cartão Crédito,SEM_CUPOM,28.15,Concluída
4251,2025-03-10,1329,Online,E-commerce,PIX,SEM_CUPOM,58.4,Concluída
4252,2025-12-13,1133,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4253,2025-07-17,1318,Online,E-commerce,PIX,BLACK15,39.34,Concluída
4254,2025-11-23,701,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4255,2025-12-22,234,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Concluída
4256,2025-06-26,1082,Online,E-commerce,Dinheiro,SEM_CUPOM,33.13,Concluída
4257,2025-04-12,329,Online,E-commerce,Cartão Crédito,FRETEGRATIS,47.91,Concluída
4258,2025-12-11,955,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4259,2025-10-02,616,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
4260,2025-09-13,525,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4261,2026-01-03,179,Online,E-commerce,Cartão Crédito,SEM_CUPOM,20.16,Concluída
4262,2025-04-05,1201,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4263,2025-05-19,1035,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
4264,2025-01-15,513,Presencial,Loja 02 - Shopping,PIX,PROMO10,0.0,Concluída
4265,2025-05-29,1107,Online,E-commerce,Boleto,PROMO10,2.13,Concluída
4266,2025-06-21,1480,Online,E-commerce,PIX,FRETEGRATIS,45.62,Concluída
4267,2025-06-23,1083,Online,E-commerce,Cartão Crédito,SEM_CUPOM,41.99,Concluída
4268,2025-02-27,1425,Online,E-commerce,Boleto,PROMO10,27.86,Concluída
4269,2025-11-07,706,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4270,2025-07-07,566,Presencial,Loja 03 - Bairro,Dinheiro,FRETEGRATIS,0.0,Concluída
4271,2025-06-18,1265,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4272,2025-11-28,995,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4273,2025-07-06,909,Online,E-commerce,Cartão Débito,SEM_CUPOM,2.98,Concluída
4274,2025-12-09,963,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4275,2025-03-27,1491,Online,E-commerce,Cartão Crédito,SEM_CUPOM,61.1,Concluída
4276,2025-11-23,1032,Presencial,Loja 02 - Shopping,Cartão Crédito,BLACK15,0.0,Concluída
4277,2026-01-15,1224,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4278,2025-10-16,54,Online,E-commerce,Cartão Débito,PROMO10,47.5,Concluída
4279,2025-12-09,1084,Online,E-commerce,Cartão Crédito,SEM_CUPOM,25.06,Concluída
4280,2025-10-12,477,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4281,2025-08-19,185,Online,E-commerce,PIX,SEM_CUPOM,13.07,Concluída
4282,2025-10-21,415,Online,E-commerce,Dinheiro,SEM_CUPOM,36.1,Concluída
4283,2026-01-04,1249,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4284,2025-08-21,1227,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4285,2025-09-21,459,Online,E-commerce,PIX,PROMO10,1.38,Concluída
4286,2025-01-31,289,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4287,2026-01-04,629,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4288,2025-10-26,498,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4289,2025-03-04,695,Presencial,Loja 01 - Centro,Boleto,BLACK15,0.0,Cancelada
4290,2025-04-22,1177,Online,E-commerce,Dinheiro,SEM_CUPOM,29.72,Concluída
4291,2025-03-28,497,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
4292,2025-05-03,261,Online,E-commerce,Cartão Crédito,FRETEGRATIS,64.25,Cancelada
4293,2025-12-06,163,Online,E-commerce,Cartão Crédito,SEM_CUPOM,48.05,Concluída
4294,2025-06-28,1028,Presencial,Loja 02 - Shopping,PIX,BLACK15,0.0,Concluída
4295,2025-06-11,300,Online,E-commerce,Cartão Crédito,CLIENTEVIP,64.02,Concluída
4296,2025-10-27,330,Online,E-commerce,Cartão Crédito,SEM_CUPOM,25.74,Concluída
4297,2025-05-23,1206,Online,E-commerce,PIX,SEM_CUPOM,5.66,Concluída
4298,2025-12-07,140,Online,E-commerce,Cartão Crédito,CLIENTEVIP,62.73,Concluída
4299,2025-10-17,979,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4300,2025-04-09,17,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4301,2025-08-31,1415,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4302,2025-07-05,1071,Online,E-commerce,Boleto,PROMO10,56.24,Concluída
4303,2025-05-13,1232,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4304,2025-12-15,1000,Online,E-commerce,Cartão Crédito,FRETEGRATIS,36.56,Concluída
4305,2025-06-02,604,Online,E-commerce,Dinheiro,SEM_CUPOM,14.94,Concluída
4306,2025-02-14,1493,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4307,2025-06-06,1180,Online,E-commerce,Boleto,PROMO10,48.02,Concluída
4308,2025-07-18,134,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
4309,2025-02-18,865,Presencial,Loja 02 - Shopping,Dinheiro,FRETEGRATIS,0.0,Concluída
4310,2025-10-13,814,Online,E-commerce,Cartão Crédito,SEM_CUPOM,1.25,Concluída
4311,2025-03-30,430,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4312,2025-02-05,685,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4313,2025-07-26,1463,Online,E-commerce,Boleto,PROMO10,59.44,Concluída
4314,2025-03-03,130,Online,E-commerce,PIX,PROMO10,45.32,Concluída
4315,2025-10-28,1393,Online,E-commerce,PIX,FRETEGRATIS,11.43,Concluída
4316,2025-01-27,1051,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
4317,2025-06-10,169,Presencial,Loja 03 - Bairro,Cartão Crédito,BLACK15,0.0,Concluída
4318,2025-01-20,458,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4319,2025-05-28,1260,Presencial,Loja 01 - Centro,Cartão Débito,BLACK15,0.0,Concluída
4320,2025-12-25,1056,Online,E-commerce,PIX,FRETEGRATIS,10.69,Concluída
4321,2025-09-07,117,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4322,2025-07-25,222,Online,E-commerce,PIX,SEM_CUPOM,3.77,Concluída
4323,2025-03-02,1394,Presencial,Loja 01 - Centro,Cartão Crédito,CLIENTEVIP,0.0,Cancelada
4324,2025-05-01,237,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4325,2025-05-27,937,Presencial,Loja 01 - Centro,Cartão Débito,PROMO10,0.0,Concluída
4326,2025-08-11,1494,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4327,2025-03-21,250,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4328,2026-01-19,67,Online,E-commerce,Dinheiro,SEM_CUPOM,50.08,Concluída
4329,2025-09-08,1226,Online,E-commerce,Boleto,SEM_CUPOM,8.31,Concluída
4330,2025-04-30,1425,Online,E-commerce,Cartão Crédito,SEM_CUPOM,33.8,Cancelada
4331,2025-02-13,774,Presencial,Loja 01 - Centro,Dinheiro,PROMO10,0.0,Concluída
4332,2025-08-17,350,Online,E-commerce,PIX,SEM_CUPOM,23.28,Concluída
4333,2025-06-21,90,Online,E-commerce,Cartão Crédito,SEM_CUPOM,35.69,Concluída
4334,2025-09-16,1367,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
4335,2025-08-17,1198,Online,E-commerce,Cartão Crédito,SEM_CUPOM,45.16,Concluída
4336,2025-09-03,1345,Online,E-commerce,PIX,SEM_CUPOM,13.65,Concluída
4337,2025-11-17,1183,Online,E-commerce,Boleto,PROMO10,13.03,Concluída
4338,2025-07-21,650,Online,E-commerce,PIX,PROMO10,21.94,Concluída
4339,2025-10-06,724,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4340,2025-05-18,574,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4341,2025-12-29,1097,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4342,2025-06-06,151,Presencial,Loja 02 - Shopping,PIX,CLIENTEVIP,0.0,Concluída
4343,2025-09-19,61,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4344,2026-01-19,1442,Presencial,Loja 02 - Shopping,Cartão Crédito,FRETEGRATIS,0.0,Concluída
4345,2025-05-15,478,Online,E-commerce,Cartão Crédito,PROMO10,60.79,Concluída
4346,2025-02-09,52,Presencial,Loja 02 - Shopping,Cartão Débito,CLIENTEVIP,0.0,Devolvida
4347,2025-03-30,1010,Online,E-commerce,Cartão Crédito,PROMO10,28.86,Concluída
4348,2025-04-04,599,Online,E-commerce,Cartão Débito,SEM_CUPOM,16.7,Concluída
4349,2025-01-22,346,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4350,2025-07-28,652,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4351,2025-04-17,676,Online,E-commerce,Dinheiro,SEM_CUPOM,33.77,Concluída
4352,2025-02-07,918,Presencial,Loja 03 - Bairro,Cartão Crédito,CLIENTEVIP,0.0,Concluída
4353,2025-02-22,1398,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4354,2025-04-15,1322,Online,E-commerce,Dinheiro,SEM_CUPOM,11.72,Concluída
4355,2025-05-22,1241,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4356,2026-01-10,739,Online,E-commerce,Cartão Crédito,SEM_CUPOM,49.74,Concluída
4357,2025-09-27,837,Online,E-commerce,PIX,SEM_CUPOM,20.75,Concluída
4358,2025-10-02,199,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4359,2025-09-23,866,Online,E-commerce,PIX,SEM_CUPOM,63.87,Concluída
4360,2025-11-05,1008,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4361,2025-05-03,1331,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Cancelada
4362,2025-02-08,70,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4363,2025-07-15,1295,Online,E-commerce,PIX,SEM_CUPOM,40.94,Concluída
4364,2025-01-01,778,Online,E-commerce,PIX,PROMO10,39.75,Cancelada
4365,2025-03-25,133,Online,E-commerce,Boleto,SEM_CUPOM,18.88,Concluída
4366,2025-10-17,1494,Online,E-commerce,Dinheiro,SEM_CUPOM,11.6,Concluída
4367,2025-07-13,699,Presencial,Loja 01 - Centro,PIX,BLACK15,0.0,Concluída
4368,2025-09-23,618,Online,E-commerce,Cartão Crédito,SEM_CUPOM,5.05,Concluída
4369,2025-07-15,287,Presencial,Loja 01 - Centro,Cartão Débito,PROMO10,0.0,Concluída
4370,2025-07-28,111,Online,E-commerce,Boleto,PROMO10,55.62,Cancelada
4371,2025-04-26,125,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
4372,2025-03-25,401,Online,E-commerce,Cartão Débito,SEM_CUPOM,63.68,Concluída
4373,2025-04-10,439,Online,E-commerce,PIX,SEM_CUPOM,13.99,Concluída
4374,2025-11-03,695,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
4375,2026-01-12,916,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Devolvida
4376,2025-02-01,1488,Presencial,Loja 01 - Centro,Cartão Crédito,PROMO10,0.0,Concluída
4377,2025-07-26,1192,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4378,2025-06-30,729,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4379,2025-08-04,1369,Online,E-commerce,PIX,SEM_CUPOM,64.57,Concluída
4380,2025-03-31,837,Presencial,Loja 03 - Bairro,Boleto,PROMO10,0.0,Concluída
4381,2025-01-03,635,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4382,2025-03-20,327,Online,E-commerce,Cartão Débito,SEM_CUPOM,40.03,Concluída
4383,2025-03-11,634,Online,E-commerce,PIX,SEM_CUPOM,51.14,Concluída
4384,2025-01-21,62,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4385,2025-05-17,230,Online,E-commerce,Cartão Crédito,PROMO10,64.24,Concluída
4386,2025-09-20,1418,Online,E-commerce,PIX,SEM_CUPOM,63.39,Cancelada
4387,2026-01-06,293,Online,E-commerce,Cartão Débito,SEM_CUPOM,36.92,Concluída
4388,2025-09-10,851,Presencial,Loja 01 - Centro,PIX,BLACK15,0.0,Devolvida
4389,2025-03-09,154,Presencial,Loja 01 - Centro,Cartão Débito,FRETEGRATIS,0.0,Concluída
4390,2025-05-20,902,Presencial,Loja 02 - Shopping,Dinheiro,FRETEGRATIS,0.0,Concluída
4391,2025-04-27,1464,Online,E-commerce,Cartão Crédito,SEM_CUPOM,34.26,Cancelada
4392,2025-03-23,687,Online,E-commerce,PIX,SEM_CUPOM,43.92,Concluída
4393,2026-01-16,192,Online,E-commerce,Boleto,CLIENTEVIP,14.29,Concluída
4394,2025-09-09,35,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
4395,2025-07-04,1135,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
4396,2025-06-17,155,Online,E-commerce,Boleto,SEM_CUPOM,25.27,Concluída
4397,2025-05-03,477,Presencial,Loja 02 - Shopping,PIX,PROMO10,0.0,Concluída
4398,2025-06-10,1266,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4399,2025-09-01,806,Online,E-commerce,PIX,SEM_CUPOM,53.79,Concluída
4400,2025-12-23,1310,Online,E-commerce,Cartão Débito,SEM_CUPOM,7.14,Concluída
4401,2025-07-10,1310,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4402,2025-03-13,993,Online,E-commerce,Cartão Crédito,FRETEGRATIS,29.84,Concluída
4403,2026-01-03,1405,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4404,2025-05-01,55,Presencial,Loja 03 - Bairro,PIX,FRETEGRATIS,0.0,Concluída
4405,2025-02-01,361,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4406,2025-07-28,416,Presencial,Loja 02 - Shopping,Boleto,BLACK15,0.0,Concluída
4407,2025-10-31,1367,Presencial,Loja 01 - Centro,Boleto,FRETEGRATIS,0.0,Devolvida
4408,2025-04-09,933,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4409,2025-04-18,379,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
4410,2025-04-22,313,Presencial,Loja 02 - Shopping,Cartão Crédito,PROMO10,0.0,Concluída
4411,2025-11-06,1208,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
4412,2026-01-03,1289,Online,E-commerce,Cartão Débito,SEM_CUPOM,20.52,Concluída
4413,2025-11-22,23,Presencial,Loja 01 - Centro,PIX,PROMO10,0.0,Concluída
4414,2025-03-28,549,Presencial,Loja 03 - Bairro,Cartão Crédito,BLACK15,0.0,Concluída
4415,2025-11-23,803,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
4416,2025-04-29,353,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Cancelada
4417,2025-11-29,1089,Online,E-commerce,Cartão Débito,FRETEGRATIS,37.86,Concluída
4418,2026-01-16,1137,Online,E-commerce,Cartão Crédito,SEM_CUPOM,12.31,Concluída
4419,2025-10-03,1259,Presencial,Loja 01 - Centro,Cartão Débito,BLACK15,0.0,Concluída
4420,2026-01-02,1180,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Concluída
4421,2025-02-24,1262,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Concluída
4422,2025-09-09,549,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
