item_id,venda_id,produto_id,quantidade,preco_unitario,desconto_unit,preco_liquido_unit,valor_total,uf_destino,cfop,cst_icms,aliq_icms,valor_icms,aliq_pis,valor_pis,aliq_cofins,valor_cofins,custo_total,lucro_bruto
10763,3026,87,1.0,423.53,0.71,422.82,422.82,ES,6102,20,0.17,71.88,0.0165,6.98,0.076,32.13,296.38,126.44
10764,3026,155,2.0,4143.4,224.55,3918.85,7837.7,ES,6102,00,0.17,1332.41,0.0165,129.32,0.076,595.67,6611.82,1225.88
10765,3027,163,2.0,6602.75,683.14,5919.61,11839.22,ES,6102,00,0.17,2012.67,0.0165,195.35,0.076,899.78,9031.12,2808.1
10766,3027,295,1.0,2146.37,145.74,2000.63,2000.63,ES,5102,00,0.17,340.11,0.0165,33.01,0.076,152.05,1514.48,486.15
10767,3027,198,4.0,997.91,119.23,878.68,3514.72,ES,5102,00,0.17,597.5,0.0165,57.99,0.076,267.12,3087.52,427.2
10768,3027,226,3.0,438.56,3.56,435.0,1305.0,ES,5102,60,0.17,221.85,0.0165,21.53,0.076,99.18,823.5,481.5
10769,3027,271,1.0,1941.51,216.87,1724.64,1724.64,ES,6102,00,0.17,293.19,0.0165,28.46,0.076,131.07,1574.03,150.61
10770,3028,114,1.0,1213.79,206.27,1007.52,1007.52,CE,6102,20,0.18,181.35,0.0165,16.62,0.076,76.57,977.78,29.74
10771,3028,87,1.0,459.8,36.76,423.04,423.04,CE,6102,60,0.18,76.15,0.0165,6.98,0.076,32.15,296.38,126.66
10772,3028,176,1.0,1771.87,230.29,1541.58,1541.58,CE,6102,00,0.18,277.48,0.0165,25.44,0.076,117.16,1682.4,-140.82
10773,3029,154,1.0,1424.93,200.39,1224.54,1224.54,CE,6102,00,0.18,220.42,0.0165,20.2,0.076,93.07,944.68,279.86
10774,3029,193,1.0,2479.05,319.69,2159.36,2159.36,CE,6102,60,0.18,388.68,0.0165,35.63,0.076,164.11,2310.94,-151.58
10775,3030,229,1.0,2513.78,218.33,2295.45,2295.45,PE,6102,00,0.0,0.0,0.0165,37.87,0.076,174.45,1836.63,458.82
10776,3030,182,1.0,268.91,7.44,261.47,261.47,PE,6102,00,0.18,47.06,0.0165,4.31,0.076,19.87,178.18,83.29
10777,3030,175,1.0,3911.29,293.22,3618.07,3618.07,PE,6102,00,0.18,651.25,0.0165,59.7,0.076,274.97,2921.66,696.41
10778,3030,246,1.0,960.37,8.79,951.58,951.58,PE,6102,00,0.18,171.28,0.0165,15.7,0.076,72.32,827.39,124.19
10779,3030,109,2.0,4811.15,532.89,4278.26,8556.52,PE,6102,20,0.18,1540.17,0.0165,141.18,0.076,650.3,6796.38,1760.14
10780,3030,55,2.0,431.33,72.84,358.49,716.98,PE,6102,00,0.18,129.06,0.0165,11.83,0.076,54.49,614.06,102.92
10781,3031,26,1.0,1554.24,100.86,1453.38,1453.38,AM,6102,00,0.18,261.61,0.0165,23.98,0.076,110.46,983.97,469.41
10782,3031,52,2.0,1452.02,77.92,1374.1,2748.2,AM,6102,00,0.18,494.68,0.0165,45.35,0.076,208.86,1836.64,911.56
10783,3031,58,1.0,701.34,28.88,672.46,672.46,AM,6102,40,0.18,121.04,0.0165,11.1,0.076,51.11,532.11,140.35
10784,3032,133,2.0,1785.61,65.24,1720.37,3440.74,PE,6102,00,0.18,619.33,0.0165,56.77,0.076,261.5,2738.64,702.1
10785,3032,12,3.0,611.58,149.27,462.31,1386.93,PE,6102,00,0.18,249.65,0.0165,22.88,0.076,105.41,1289.58,97.35
10786,3032,233,2.0,592.66,83.06,509.6,1019.2,PE,6102,40,0.18,183.46,0.0165,16.82,0.076,77.46,857.08,162.12
10787,3032,185,1.0,1505.17,150.45,1354.72,1354.72,PE,6102,40,0.18,243.85,0.0165,22.35,0.076,102.96,1322.38,32.34
10788,3032,78,2.0,228.41,33.66,194.75,389.5,PE,6102,00,0.18,70.11,0.0165,6.43,0.076,29.6,279.32,110.18
10789,3033,152,4.0,1372.56,109.0,1263.56,5054.24,ES,5102,00,0.17,859.22,0.0165,83.39,0.076,384.12,3875.24,1179.0
10790,3033,26,1.0,1466.42,161.16,1305.26,1305.26,ES,5102,00,0.17,221.89,0.0165,21.54,0.076,99.2,983.97,321.29
10791,3033,90,1.0,884.85,36.02,848.83,848.83,ES,5102,00,0.17,144.3,0.0165,14.01,0.076,64.51,596.67,252.16
10792,3034,145,1.0,426.25,30.46,395.79,395.79,MG,6102,00,0.18,71.24,0.0165,6.53,0.076,30.08,270.03,125.76
10793,3034,285,1.0,2369.3,321.77,2047.53,2047.53,MG,6102,00,0.18,368.56,0.0165,33.78,0.076,155.61,1713.74,333.79
10794,3034,196,1.0,2854.5,42.98,2811.52,2811.52,MG,5102,00,0.18,506.07,0.0165,46.39,0.076,213.68,2069.37,742.15
10795,3034,151,2.0,4597.41,742.9,3854.51,7709.02,MG,5102,00,0.18,1387.62,0.0165,127.2,0.076,585.89,7352.7,356.32
10796,3034,299,2.0,6013.24,726.48,5286.76,10573.52,MG,5102,20,0.18,1903.23,0.0165,174.46,0.076,803.59,11316.8,-743.28
10797,3034,297,4.0,381.19,32.87,348.32,1393.28,MG,6102,00,0.18,250.79,0.0165,22.99,0.076,105.89,1432.08,-38.8
10798,3035,161,2.0,1622.26,291.52,1330.74,2661.48,MS,6102,00,0.17,452.45,0.0165,43.91,0.076,202.27,2900.62,-239.14
10799,3035,111,1.0,756.5,88.32,668.18,668.18,MS,6102,00,0.17,113.59,0.0165,11.02,0.076,50.78,561.46,106.72
10800,3035,109,1.0,4951.22,301.74,4649.48,4649.48,MS,6102,60,0.17,790.41,0.0165,76.72,0.076,353.36,3398.19,1251.29
10801,3036,187,3.0,709.94,109.07,600.87,1802.61,CE,6102,00,0.18,324.47,0.0165,29.74,0.076,137.0,1892.73,-90.12
10802,3036,236,2.0,6635.49,552.08,6083.41,12166.82,CE,6102,20,0.18,2190.03,0.0165,200.75,0.076,924.68,10552.68,1614.14
10803,3036,94,3.0,115.68,17.3,98.38,295.14,CE,6102,60,0.18,53.13,0.0165,4.87,0.076,22.43,214.2,80.94
10804,3037,255,1.0,3906.72,133.9,3772.82,3772.82,GO,6102,20,0.17,641.38,0.0165,62.25,0.076,286.73,2910.24,862.58
10805,3037,280,1.0,3245.64,224.87,3020.77,3020.77,GO,6102,00,0.17,513.53,0.0165,49.84,0.076,229.58,2740.3,280.47
10806,3037,170,2.0,334.39,21.66,312.73,625.46,GO,6102,00,0.17,106.33,0.0165,10.32,0.076,47.53,479.46,146.0
10807,3037,78,1.0,214.97,5.14,209.83,209.83,GO,6102,00,0.17,35.67,0.0165,3.46,0.076,15.95,139.66,70.17
10808,3037,90,3.0,847.15,87.78,759.37,2278.11,GO,6102,00,0.17,387.28,0.0165,37.59,0.076,173.14,1790.01,488.1
10809,3038,59,2.0,5314.65,655.12,4659.53,9319.06,MG,5102,00,0.18,1677.43,0.0165,153.76,0.076,708.25,6431.48,2887.58
10810,3038,80,2.0,3615.57,125.27,3490.3,6980.6,MG,5102,40,0.18,1256.51,0.0165,115.18,0.076,530.53,5884.78,1095.82
10811,3038,192,2.0,3597.82,532.51,3065.31,6130.62,MG,5102,00,0.18,1103.51,0.0165,101.16,0.076,465.93,5949.4,181.22
10812,3038,16,2.0,5364.3,574.82,4789.48,9578.96,MG,6102,00,0.18,1724.21,0.0165,158.05,0.076,728.0,7766.06,1812.9
10813,3038,98,2.0,3753.23,594.75,3158.48,6316.96,MG,6102,20,0.18,1137.05,0.0165,104.23,0.076,480.09,5207.36,1109.6
10814,3039,255,1.0,4146.75,519.82,3626.93,3626.93,BA,6102,20,0.18,652.85,0.0165,59.84,0.076,275.65,2910.24,716.69
10815,3039,262,1.0,5973.45,304.49,5668.96,5668.96,BA,6102,00,0.18,1020.41,0.0165,93.54,0.076,430.84,4750.97,917.99
10816,3040,23,4.0,597.95,82.51,515.44,2061.76,SC,6102,20,0.17,350.5,0.0165,34.02,0.076,156.69,1521.48,540.28
10817,3040,37,2.0,4322.68,134.19,4188.49,8376.98,SC,6102,00,0.17,1424.09,0.0165,138.22,0.076,636.65,6346.06,2030.92
10818,3040,71,1.0,3866.4,133.93,3732.47,3732.47,SC,6102,00,0.17,634.52,0.0165,61.59,0.076,283.67,3696.21,36.26
10819,3040,19,1.0,2406.07,315.28,2090.79,2090.79,SC,6102,00,0.17,355.43,0.0165,34.5,0.076,158.9,1987.84,102.95
10820,3040,171,2.0,4044.13,348.96,3695.17,7390.34,SC,6102,00,0.17,1256.36,0.0165,121.94,0.076,561.67,5612.68,1777.66
10821,3040,9,2.0,4239.5,489.2,3750.3,7500.6,SC,6102,00,0.17,1275.1,0.0165,123.76,0.076,570.05,6469.78,1030.82
10822,3041,74,1.0,4442.59,682.15,3760.44,3760.44,MG,6102,60,0.18,676.88,0.0165,62.05,0.076,285.79,3675.65,84.79
10823,3041,92,1.0,155.92,0.1,155.82,155.82,MG,6102,20,0.18,28.05,0.0165,2.57,0.076,11.84,134.87,20.95
10824,3042,264,2.0,2779.82,387.38,2392.44,4784.88,DF,6102,00,0.18,861.28,0.0165,78.95,0.076,363.65,4167.4,617.48
10825,3042,242,2.0,1566.32,128.2,1438.12,2876.24,DF,6102,20,0.18,517.72,0.0165,47.46,0.076,218.59,2096.96,779.28
10826,3042,224,3.0,1075.28,16.18,1059.1,3177.3,DF,6102,40,0.18,571.91,0.0165,52.43,0.076,241.47,1915.71,1261.59
10827,3042,277,1.0,4383.2,322.45,4060.75,4060.75,DF,6102,00,0.18,730.94,0.0165,67.0,0.076,308.62,3875.13,185.62
10828,3042,295,1.0,2375.28,141.16,2234.12,2234.12,DF,6102,60,0.18,402.14,0.0165,36.86,0.076,169.79,1514.48,719.64
10829,3042,271,2.0,2156.35,9.03,2147.32,4294.64,DF,6102,40,0.18,773.04,0.0165,70.86,0.076,326.39,3148.06,1146.58
10830,3043,284,2.0,7289.11,753.39,6535.72,13071.44,PA,6102,40,0.17,2222.14,0.0165,215.68,0.076,993.43,9353.12,3718.32
10831,3043,280,2.0,3525.31,390.35,3134.96,6269.92,PA,6102,00,0.17,1065.89,0.0165,103.45,0.076,476.51,5480.6,789.32
10832,3043,66,2.0,2085.73,203.06,1882.67,3765.34,PA,6102,20,0.17,640.11,0.0165,62.13,0.076,286.17,2843.5,921.84
10833,3043,90,1.0,795.0,79.11,715.89,715.89,PA,6102,20,0.17,121.7,0.0165,11.81,0.076,54.41,596.67,119.22
10834,3044,143,3.0,855.82,57.32,798.5,2395.5,CE,6102,20,0.18,431.19,0.0165,39.53,0.076,182.06,2026.35,369.15
10835,3044,166,1.0,262.7,38.26,224.44,224.44,CE,6102,00,0.18,40.4,0.0165,3.7,0.076,17.06,213.29,11.15
10836,3044,137,2.0,1179.72,149.13,1030.59,2061.18,CE,6102,20,0.18,371.01,0.0165,34.01,0.076,156.65,1874.02,187.16
10837,3044,106,2.0,221.22,17.67,203.55,407.1,CE,6102,00,0.18,73.28,0.0165,6.72,0.076,30.94,344.06,63.04
10838,3045,132,2.0,185.63,14.46,171.17,342.34,ES,5102,00,0.17,58.2,0.0165,5.65,0.076,26.02,276.62,65.72
10839,3045,212,1.0,1599.12,4.79,1594.33,1594.33,ES,6102,00,0.17,271.04,0.0165,26.31,0.076,121.17,1073.67,520.66
10840,3046,224,0.0,903.59,64.24,839.35,0.0,SC,6102,00,0.17,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
10841,3047,273,2.0,4348.61,230.14,4118.47,8236.94,MT,6102,00,0.17,1400.28,0.0165,135.91,0.076,626.01,7079.56,1157.38
10842,3048,242,1.0,1485.11,135.17,1349.94,1349.94,PR,6102,60,0.19,256.49,0.0165,22.27,0.076,102.6,1048.48,301.46
10843,3049,50,1.0,2898.94,313.7,2585.24,2585.24,BA,6102,00,0.18,465.34,0.0165,42.66,0.076,196.48,2013.34,571.9
10844,3049,61,1.0,1374.24,77.06,1297.18,1297.18,BA,6102,20,0.18,233.49,0.0165,21.4,0.076,98.59,1017.91,279.27
10845,3049,145,2.0,393.21,16.24,376.97,753.94,BA,6102,20,0.18,135.71,0.0165,12.44,0.076,57.3,540.06,213.88
10846,3049,260,2.0,1384.88,147.75,1237.13,2474.26,BA,6102,00,0.18,445.37,0.0165,40.83,0.076,188.04,1768.56,705.7
10847,3049,135,1.0,1633.19,36.97,1596.22,1596.22,BA,6102,00,0.18,287.32,0.0165,26.34,0.076,121.31,1448.49,147.73
10848,3050,39,1.0,7900.5,1184.68,6715.82,6715.82,MG,5102,00,0.18,1208.85,0.0165,110.81,0.076,510.4,6097.23,618.59
10849,3050,273,1.0,4646.72,337.4,4309.32,4309.32,MG,5102,00,0.18,775.68,0.0165,71.1,0.076,327.51,3539.78,769.54
10850,3050,178,3.0,620.9,50.43,570.47,1711.41,MG,6102,00,0.18,308.05,0.0165,28.24,0.076,130.07,1441.68,269.73
10851,3050,266,2.0,2022.25,195.99,1826.26,3652.52,MG,6102,40,0.18,657.45,0.0165,60.27,0.076,277.59,3501.38,151.14
10852,3051,109,2.0,5345.45,645.58,4699.87,9399.74,PE,6102,20,0.18,1691.95,0.0165,155.1,0.076,714.38,6796.38,2603.36
10853,3051,259,2.0,2855.22,56.05,2799.17,5598.34,PE,6102,60,0.18,1007.7,0.0165,92.37,0.076,425.47,4093.26,1505.08
10854,3051,17,2.0,889.53,79.65,809.88,1619.76,PE,6102,00,0.18,291.56,0.0165,26.73,0.076,123.1,1224.74,395.02
10855,3051,224,1.0,1013.5,68.69,944.81,944.81,PE,6102,00,0.18,170.07,0.0165,15.59,0.076,71.81,638.57,306.24
10856,3052,296,3.0,688.0,92.42,595.58,1786.74,MT,6102,00,0.17,303.75,0.0165,29.48,0.076,135.79,1368.84,417.9
10857,3052,276,1.0,651.76,26.9,624.86,624.86,MT,6102,20,0.17,106.23,0.0165,10.31,0.076,47.49,596.82,28.04
10858,3052,139,1.0,6859.44,14.94,6844.5,6844.5,MT,6102,00,0.17,1163.56,0.0165,112.93,0.076,520.18,4207.71,2636.79
10859,3052,300,1.0,1362.33,34.35,1327.98,1327.98,MT,6102,40,0.17,225.76,0.0165,21.91,0.076,100.93,934.12,393.86
10860,3052,296,2.0,676.62,24.62,652.0,1304.0,MT,6102,00,0.17,221.68,0.0165,21.52,0.076,99.1,912.56,391.44
10861,3052,40,2.0,142.01,20.83,121.18,242.36,MT,6102,00,0.17,41.2,0.0165,4.0,0.076,18.42,245.0,-2.64
10862,3053,147,1.0,8689.39,583.96,8105.43,8105.43,RJ,5102,00,0.2,1621.09,0.0165,133.74,0.076,616.01,5904.77,2200.66
10863,3053,274,-1.0,707.41,73.36,634.05,-634.05,RJ,6102,00,0.2,-126.81,0.0165,-10.46,0.076,-48.19,-533.3,-100.75
10864,3053,263,-1.0,6921.49,618.15,6303.34,-6303.34,RJ,5102,00,0.2,-1260.67,0.0165,-104.01,0.076,-479.05,-4848.36,-1454.98
10865,3053,166,4.0,265.82,24.25,241.57,966.28,RJ,6102,00,0.2,193.26,0.0165,15.94,0.076,73.44,853.16,113.12
10866,3053,73,2.0,3681.73,261.1,3420.63,6841.26,RJ,5102,00,0.2,1368.25,0.0165,112.88,0.076,519.94,5346.76,1494.5
10867,3053,81,2.0,1623.05,241.6,1381.45,2762.9,RJ,6102,00,0.2,552.58,0.0165,45.59,0.076,209.98,2132.1,630.8
10868,3054,28,-1.0,4756.35,750.06,4006.29,-4006.29,AM,6102,00,0.18,-721.13,0.0165,-66.1,0.076,-304.48,-3785.9,-220.39
10869,3054,171,-2.0,4236.05,542.69,3693.36,-7386.72,AM,6102,00,0.18,-1329.61,0.0165,-121.88,0.076,-561.39,-5612.68,-1774.04
10870,3054,9,-1.0,3940.19,275.96,3664.23,-3664.23,AM,6102,00,0.18,-659.56,0.0165,-60.46,0.076,-278.48,-3234.89,-429.34
10871,3055,149,1.0,324.32,46.79,277.53,277.53,BA,6102,00,0.18,49.96,0.0165,4.58,0.076,21.09,259.07,18.46
10872,3055,53,2.0,6368.37,800.86,5567.51,11135.02,BA,6102,20,0.18,2004.3,0.0165,183.73,0.076,846.26,10752.74,382.28
10873,3055,163,2.0,6173.19,197.4,5975.79,11951.58,BA,6102,60,0.18,2151.28,0.0165,197.2,0.076,908.32,9031.12,2920.46
10874,3055,17,1.0,918.85,158.87,759.98,759.98,BA,6102,60,0.18,136.8,0.0165,12.54,0.076,57.76,612.37,147.61
10875,3055,112,2.0,3155.37,140.74,3014.63,6029.26,BA,6102,20,0.18,1085.27,0.0165,99.48,0.076,458.22,5892.38,136.88
10876,3056,104,1.0,1047.47,1.67,1045.8,1045.8,SP,5102,00,0.18,188.24,0.0165,17.26,0.076,79.48,765.77,280.03
10877,3057,194,1.0,2199.08,225.59,1973.49,1973.49,BA,6102,00,0.18,355.23,0.0165,32.56,0.076,149.99,1412.23,561.26
10878,3057,205,2.0,2090.1,158.69,1931.41,3862.82,BA,6102,00,0.18,695.31,0.0165,63.74,0.076,293.57,2919.4,943.42
10879,3057,204,2.0,2775.68,84.3,2691.38,5382.76,BA,6102,40,0.18,968.9,0.0165,88.82,0.076,409.09,3810.54,1572.22
10880,3057,148,1.0,618.1,6.31,611.79,611.79,BA,6102,00,0.18,110.12,0.0165,10.09,0.076,46.5,474.81,136.98
10881,3058,19,1.0,2415.66,142.2,2273.46,2273.46,PA,6102,60,0.17,386.49,0.0165,37.51,0.076,172.78,1987.84,285.62
10882,3058,271,1.0,1894.28,52.42,1841.86,1841.86,PA,6102,00,0.17,313.12,0.0165,30.39,0.076,139.98,1574.03,267.83
10883,3058,232,1.0,300.9,40.03,260.87,260.87,PA,6102,00,0.17,44.35,0.0165,4.3,0.076,19.83,231.52,29.35
10884,3059,201,2.0,2001.72,17.53,1984.19,3968.38,SC,6102,60,0.17,674.62,0.0165,65.48,0.076,301.6,3213.12,755.26
10885,3059,164,1.0,4355.49,522.1,3833.39,3833.39,SC,6102,00,0.17,651.68,0.0165,63.25,0.076,291.34,3611.65,221.74
10886,3060,170,4.0,298.58,22.45,276.13,1104.52,SP,6102,00,0.18,198.81,0.0165,18.22,0.076,83.94,958.92,145.6
10887,3060,263,1.0,7969.82,215.66,7754.16,7754.16,SP,5102,00,0.18,1395.75,0.0165,127.94,0.076,589.32,4848.36,2905.8
10888,3060,94,-2.0,114.66,17.22,97.44,-194.88,SP,6102,00,0.18,-35.08,0.0165,-3.22,0.076,-14.81,-142.8,-52.08
10889,3061,196,0.0,2548.84,655.98,1892.86,0.0,RJ,5102,00,0.2,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
10890,3061,299,0.0,6036.34,291.41,5744.93,0.0,RJ,6102,00,0.2,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
10891,3062,299,2.0,6957.12,659.06,6298.06,12596.12,MS,6102,20,0.17,2141.34,0.0165,207.84,0.076,957.31,11316.8,1279.32
10892,3062,227,1.0,4455.71,495.97,3959.74,3959.74,MS,6102,20,0.17,673.16,0.0165,65.34,0.076,300.94,3734.16,225.58
10893,3062,223,1.0,951.31,115.27,836.04,836.04,MS,6102,00,0.17,142.13,0.0165,13.79,0.076,63.54,642.28,193.76
10894,3062,35,2.0,792.17,100.13,692.04,1384.08,MS,6102,60,0.17,235.29,0.0165,22.84,0.076,105.19,1469.92,-85.84
10895,3063,133,1.0,1526.27,11.48,1514.79,1514.79,SP,5102,40,0.18,272.66,0.0165,24.99,0.076,115.12,1369.32,145.47
10896,3063,251,1.0,1684.93,171.48,1513.45,1513.45,SP,5102,40,0.18,272.42,0.0165,24.97,0.076,115.02,1203.06,310.39
10897,3063,72,1.0,476.2,39.32,436.88,436.88,SP,5102,00,0.18,78.64,0.0165,7.21,0.076,33.2,383.13,53.75
10898,3063,103,2.0,8291.82,484.81,7807.01,15614.02,SP,5102,00,0.18,2810.52,0.0165,257.63,0.076,1186.67,10537.42,5076.6
10899,3064,190,2.0,5744.09,354.8,5389.29,10778.58,MS,6102,00,0.17,1832.36,0.0165,177.85,0.076,819.17,7463.12,3315.46
10900,3065,290,2.0,4571.85,439.19,4132.66,8265.32,MG,5102,20,0.18,1487.76,0.0165,136.38,0.076,628.16,7539.26,726.06
10901,3065,150,1.0,3612.94,136.38,3476.56,3476.56,MG,5102,00,0.18,625.78,0.0165,57.36,0.076,264.22,2908.37,568.19
10902,3065,241,1.0,2132.68,52.85,2079.83,2079.83,MG,5102,60,0.18,374.37,0.0165,34.32,0.076,158.07,1914.06,165.77
10903,3066,130,1.0,1322.05,36.02,1286.03,1286.03,PE,6102,20,0.18,231.49,0.0165,21.22,0.076,97.74,1104.16,181.87
10904,3066,197,2.0,932.47,140.15,792.32,1584.64,PE,6102,00,0.18,285.24,0.0165,26.15,0.076,120.43,1561.5,23.14
10905,3067,249,3.0,706.86,55.01,651.85,1955.55,SP,6102,20,0.18,352.0,0.0165,32.27,0.076,148.62,1921.47,34.08
10906,3067,264,1.0,2968.53,141.3,2827.23,2827.23,SP,6102,00,0.18,508.9,0.0165,46.65,0.076,214.87,2083.7,743.53
10907,3067,276,4.0,675.15,8.26,666.89,2667.56,SP,5102,20,0.18,480.16,0.0165,44.01,0.076,202.73,2387.28,280.28
10908,3068,260,1.0,1393.2,218.95,1174.25,1174.25,ES,6102,00,0.17,199.62,0.0165,19.38,0.076,89.24,884.28,289.97
10909,3068,138,3.0,411.14,135.22,275.92,827.76,ES,5102,00,0.17,140.72,0.0165,13.66,0.076,62.91,955.53,-127.77
10910,3068,32,1.0,144.29,19.27,125.02,125.02,ES,5102,20,0.17,21.25,0.0165,2.06,0.076,9.5,105.85,19.17
10911,3068,10,4.0,176.62,26.67,149.95,599.8,ES,5102,00,0.17,101.97,0.0165,9.9,0.076,45.58,687.12,-87.32
10912,3068,298,2.0,5316.34,135.71,5180.63,10361.26,ES,6102,00,0.17,1761.41,0.0165,170.96,0.076,787.46,7426.3,2934.96
10913,3068,264,2.0,2627.78,150.52,2477.26,4954.52,ES,6102,40,0.17,842.27,0.0165,81.75,0.076,376.54,4167.4,787.12
10914,3069,89,2.0,5198.06,103.23,5094.83,10189.66,SC,6102,00,0.17,1732.24,0.0165,168.13,0.076,774.41,7753.3,2436.36
10915,3069,14,1.0,1449.69,118.9,1330.79,1330.79,SC,6102,20,0.17,226.23,0.0165,21.96,0.076,101.14,1182.08,148.71
10916,3069,176,1.0,2011.25,130.24,1881.01,1881.01,SC,6102,60,0.17,319.77,0.0165,31.04,0.076,142.96,1682.4,198.61
10917,3070,135,2.0,1837.77,222.09,1615.68,3231.36,MT,6102,00,0.17,549.33,0.0165,53.32,0.076,245.58,2896.98,334.38
10918,3070,149,4.0,323.32,34.18,289.14,1156.56,MT,6102,00,0.17,196.62,0.0165,19.08,0.076,87.9,1036.28,120.28
10919,3070,100,3.0,302.49,44.45,258.04,774.12,MT,6102,00,0.17,131.6,0.0165,12.77,0.076,58.83,773.85,0.27
10920,3070,3,1.0,2740.57,384.3,2356.27,2356.27,MT,6102,00,0.17,400.57,0.0165,38.88,0.076,179.08,2318.84,37.43
10921,3071,109,1.0,5634.04,212.33,5421.71,5421.71,RS,6102,40,0.18,975.91,0.0165,89.46,0.076,412.05,3398.19,2023.52
10922,3071,123,1.0,1626.86,157.48,1469.38,1469.38,RS,6102,20,0.18,264.49,0.0165,24.24,0.076,111.67,1189.53,279.85
10923,3072,192,2.0,4226.2,157.54,4068.66,8137.32,SP,5102,00,0.18,1464.72,0.0165,134.27,0.076,618.44,5949.4,2187.92
10924,3072,71,1.0,4480.52,592.23,3888.29,3888.29,SP,6102,40,0.18,699.89,0.0165,64.16,0.076,295.51,3696.21,192.08
10925,3072,257,1.0,6723.75,95.23,6628.52,6628.52,SP,6102,20,0.0,0.0,0.0165,109.37,0.076,503.77,5196.61,1431.91
10926,3072,247,1.0,815.72,129.22,686.5,686.5,SP,5102,00,0.18,123.57,0.0165,11.33,0.076,52.17,627.06,59.44
10927,3072,217,1.0,1597.62,77.95,1519.67,1519.67,SP,6102,00,0.18,273.54,0.0165,25.07,0.076,115.49,987.36,532.31
10928,3072,114,1.0,1140.1,88.95,1051.15,1051.15,SP,5102,40,0.18,189.21,0.0165,17.34,0.076,79.89,977.78,73.37
10929,3073,131,1.0,3233.96,424.77,2809.19,2809.19,PA,6102,00,0.0,0.0,0.0165,46.35,0.076,213.5,2518.98,290.21
10930,3073,283,1.0,6670.71,803.43,5867.28,5867.28,PA,6102,00,0.17,997.44,0.0165,96.81,0.076,445.91,4525.88,1341.4
10931,3073,232,1.0,344.29,29.8,314.49,314.49,PA,6102,60,0.17,53.46,0.0165,5.19,0.076,23.9,231.52,82.97
10932,3074,172,4.0,488.89,83.5,405.39,1621.56,AM,6102,60,0.18,291.88,0.0165,26.76,0.076,123.24,1518.36,103.2
10933,3074,194,1.0,2396.01,294.98,2101.03,2101.03,AM,6102,00,0.18,378.19,0.0165,34.67,0.076,159.68,1412.23,688.8
10934,3075,293,1.0,694.67,1.43,693.24,693.24,ES,5102,40,0.0,0.0,0.0165,11.44,0.076,52.69,555.6,137.64
10935,3076,148,3.0,545.35,30.43,514.92,1544.76,PA,6102,00,0.17,262.61,0.0165,25.49,0.076,117.4,1424.43,120.33
10936,3076,109,1.0,5180.76,607.01,4573.75,4573.75,PA,6102,00,0.17,777.54,0.0165,75.47,0.076,347.6,3398.19,1175.56
10937,3076,101,2.0,1011.16,131.69,879.47,1758.94,PA,6102,40,0.17,299.02,0.0165,29.02,0.076,133.68,1633.52,125.42
10938,3076,262,2.0,5849.48,265.38,5584.1,11168.2,PA,6102,60,0.17,1898.59,0.0165,184.28,0.076,848.78,9501.94,1666.26
10939,3076,147,1.0,8266.01,125.86,8140.15,8140.15,PA,6102,00,0.17,1383.83,0.0165,134.31,0.076,618.65,5904.77,2235.38
10940,3076,112,1.0,3710.98,252.73,3458.25,3458.25,PA,6102,00,0.17,587.9,0.0165,57.06,0.076,262.83,2946.19,512.06
10941,3077,236,2.0,6804.86,467.6,6337.26,12674.52,GO,6102,00,0.17,2154.67,0.0165,209.13,0.076,963.26,10552.68,2121.84
10942,3077,255,2.0,3574.69,315.92,3258.77,6517.54,GO,6102,40,0.17,1107.98,0.0165,107.54,0.076,495.33,5820.48,697.06
10943,3077,206,1.0,7891.3,449.24,7442.06,7442.06,GO,6102,00,0.17,1265.15,0.0165,122.79,0.076,565.6,4627.79,2814.27
10944,3077,262,2.0,5624.27,498.79,5125.48,10250.96,GO,6102,00,0.17,1742.66,0.0165,169.14,0.076,779.07,9501.94,749.02
10945,3078,243,2.0,8686.1,945.8,7740.3,15480.6,RJ,5102,60,0.2,3096.12,0.0165,255.43,0.076,1176.53,12762.24,2718.36
10946,3079,202,3.0,571.86,7.34,564.52,1693.56,RS,6102,40,0.18,304.84,0.0165,27.94,0.076,128.71,1148.34,545.22
10947,3079,296,3.0,688.73,39.64,649.09,1947.27,RS,6102,60,0.18,350.51,0.0165,32.13,0.076,147.99,1368.84,578.43
10948,3079,113,2.0,3524.7,489.13,3035.57,6071.14,RS,6102,40,0.18,1092.81,0.0165,100.17,0.076,461.41,6085.18,-14.04
10949,3079,292,1.0,1683.89,186.06,1497.83,1497.83,RS,6102,00,0.18,269.61,0.0165,24.71,0.076,113.84,1234.37,263.46
10950,3080,101,1.0,1008.06,20.05,988.01,988.01,SC,6102,00,0.17,167.96,0.0165,16.3,0.076,75.09,816.76,171.25
10951,3080,276,3.0,630.0,44.23,585.77,1757.31,SC,6102,40,0.17,298.74,0.0165,29.0,0.076,133.56,1790.46,-33.15
10952,3081,208,2.0,964.22,147.39,816.83,1633.66,SP,5102,60,0.18,294.06,0.0165,26.96,0.076,124.16,1508.44,125.22
10953,3081,227,1.0,4433.51,330.91,4102.6,4102.6,SP,6102,00,0.18,738.47,0.0165,67.69,0.076,311.8,3734.16,368.44
